Coordinate,FC,Expected Speed,Importance,Length,Level,Permanent ID,Road Number Type,Link ID,TMC,ADAS,Heading,Lane,Road Name,Shape Point,Speed Limit,Attribute,Access,Country,Driving Side,One Way,Toll Booth,Speed Sign Location,Character,Type
423091730:-837144920,4,20,55,24650,13,19692452,0,2365b0a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091719:-837145170,4,20,55,24650,13,19692452,0,2365f92,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091719:-837145400,4,20,55,24650,13,19692452,0,236641a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091700:-837145649,4,20,55,24650,13,19692452,0,23668a2,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091630:-837146130,4,20,55,24650,13,19692452,0,2366d2a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091500:-837145150,4,20,55,24650,13,19692452,0,23671b2,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091400:-837145600,4,20,55,24650,13,19692452,0,236763a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091230:-837146050,4,20,55,24650,13,19692452,0,2367ac2,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423091070:-837146470,4,20,55,24650,13,19692452,0,2367f4a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423090780:-837146750,4,20,55,24650,13,19692452,0,23683d2,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423090670:-837146930,4,20,55,24650,13,19692452,0,236885a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423090400:-837147230,4,20,55,24650,13,19692452,0,2368ce2,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423090250:-837147350,4,20,55,24650,13,19692452,0,236916a,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423089850:-837147430,4,20,55,24650,13,19692452,0,23695f2,;;;;;;;;,0:0:0:0:,225:219:225:219:,1:1:1:1:,Leslie Cir::,0:0:423083897:-837132107:-2147483648:;0:0:423085882:-837130122:-2147483648:;0:0:423086687:-837129907:-2147483648:;0:0:423090281:-837130014:-2147483648:;0:0:423091193:-837130202:-2147483648:;0:0:423091675:-837130819:-2147483648:;0:0:423091890:-837131516:-2147483648:;0:0:423092078:-837135111:-2147483648:;0:0:423091783:-837143908:-2147483648:;0:0:423091273:-837146108:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,38912,
423089480:-837147420,4,40,55,12512,13,19692453,0,2369a7a,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423089150:-837147270,4,40,55,12512,13,19692453,0,2369f02,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423088679:-837146920,4,40,55,12512,13,19692453,0,236a38a,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423088650:-837146580,4,40,55,12512,13,19692453,0,236a812,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423088270:-837146080,4,40,55,12512,13,19692453,0,236ac9a,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423087870:-837145250,4,40,55,12512,13,19692453,0,236b122,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423087550:-837144650,4,40,55,12512,13,19692453,0,236b5aa,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423087100:-837143880,4,40,55,12512,13,19692453,0,236ba32,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
423086780:-837143320,4,40,55,12512,13,19692453,0,236beba,;;;;;;;;,0:0:0:0:,118:298:118:298:,1:1:1:1:,Huron Pky::,0:0:423082395:-837136103:-2147483648:;0:0:423089476:-837147905:-2147483648:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;0:0:0:0:0:;,0:0:0:0:0:0:0:,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,2147483647,60,1,0,-1,0,0,34816,
